"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5206","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 16:09:44,FALSE,NA,"1258428813849047040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ohio_Buckeye_US",1583,TRUE,FALSE,NA,NA
"5207","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:42,FALSE,NA,"1258428807792324609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","boness_jim",1300,TRUE,FALSE,NA,NA
"5208","Hey America - the @realDonaldTrump administration and the @GOP are doing everything they can do to make sure that C… https://t.co/Iqes9MxeIw",FALSE,0,NA,2020-05-07 16:09:30,TRUE,NA,"1258428754000515072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoFlaNoTrump",1,FALSE,FALSE,NA,NA
"5209","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:29,FALSE,NA,"1258428751827755008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","delwichejody",1300,TRUE,FALSE,NA,NA
"5210","@realDonaldTrump Maybe letting COVID-19 “wave over America” wasn’t such a great idea huh?",FALSE,0,"realDonaldTrump",2020-05-07 16:09:28,FALSE,"1258134788294270977","1258428746413092864","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DotardsDiaper",0,FALSE,FALSE,NA,NA
"5211","Do you realize @realDonaldTrump  this person who tested pos. has been contagious for up to two weeks which means al… https://t.co/aPFB01z68d",FALSE,0,NA,2020-05-07 16:09:28,TRUE,NA,"1258428745813278721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jenna_411",0,FALSE,FALSE,NA,NA
"5212","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:25,FALSE,NA,"1258428734979420161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gitanalatina07",1300,TRUE,FALSE,NA,NA
"5213","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:25,FALSE,NA,"1258428733654007809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meowrowrie",1300,TRUE,FALSE,NA,NA
"5214","Interesting when #Covid_19 hits close to home @POTUS @realDonaldTrump @VP #CDCguidelines #CDCIndependence all Americans deserve #COVID19Test",FALSE,0,NA,2020-05-07 16:09:22,FALSE,NA,"1258428720991350784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fairdeal2000",0,FALSE,FALSE,NA,NA
"5215","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:18,FALSE,NA,"1258428704298016780",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toal_maggie",1300,TRUE,FALSE,NA,NA
"5216","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:17,FALSE,NA,"1258428700963540992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PatriciaHart1",1300,TRUE,FALSE,NA,NA
"5217","@realDonaldTrump From this RN to you: I hope he transmitted it

https://t.co/icMQk1LWGS",FALSE,0,"realDonaldTrump",2020-05-07 16:09:16,FALSE,"1258134788294270977","1258428698065276930","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JPERGELRWE",0,FALSE,FALSE,NA,NA
"5218","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:16,FALSE,NA,"1258428697519874049",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","eckscellent",1300,TRUE,FALSE,NA,NA
"5219","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:09,FALSE,NA,"1258428667212038144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChipDutch",1300,TRUE,FALSE,NA,NA
"5220","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:08,FALSE,NA,"1258428662564687872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gclef_linda",1300,TRUE,FALSE,NA,NA
"5221","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:08,FALSE,NA,"1258428661763649536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KD68505304",1300,TRUE,FALSE,NA,NA
"5222","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:05,FALSE,NA,"1258428652259344384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qua1Neal",1300,TRUE,FALSE,NA,NA
"5223","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:05,FALSE,NA,"1258428650153746432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","m_dicey",1300,TRUE,FALSE,NA,NA
"5224","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:09:04,FALSE,NA,"1258428647087710208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","advoteen2264",1300,TRUE,FALSE,NA,NA
"5225","RT @alexespind: This was what truly happened. The international pandemic force Obama built, was dismantled by @realdonaldTrump. Every death…",FALSE,0,NA,2020-05-07 16:08:51,FALSE,NA,"1258428593463455744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elizabe28958405",138,TRUE,FALSE,NA,NA
"5226","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:48,FALSE,NA,"1258428579299373057",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FowleCatherine",1300,TRUE,FALSE,NA,NA
"5227","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:48,FALSE,NA,"1258428579211284483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeBeHealthy",1300,TRUE,FALSE,NA,NA
"5228","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:47,FALSE,NA,"1258428577227452424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brownsfever1",1300,TRUE,FALSE,NA,NA
"5229","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:40,FALSE,NA,"1258428544729800704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrsBennet406",1300,TRUE,FALSE,NA,NA
"5230","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:39,FALSE,NA,"1258428540707647489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mjgirard2",1300,TRUE,FALSE,NA,NA
"5231","Hey #TyphoidTrump @realDonaldTrump  he probably got it from you ! You Irresponsible jerk!
https://t.co/VmiTxty3Hm",FALSE,0,NA,2020-05-07 16:08:38,FALSE,NA,"1258428535561207810",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hapkidogal",0,FALSE,FALSE,NA,NA
"5232","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:37,FALSE,NA,"1258428534219067393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TNGhen",1300,TRUE,FALSE,NA,NA
"5233","@realDonaldTrump Very interesting...
https://t.co/IpdZs2eR5O",FALSE,0,"realDonaldTrump",2020-05-07 16:08:35,FALSE,"1258134788294270977","1258428524903444481","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichFeinberg1",0,FALSE,FALSE,NA,NA
"5234","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:35,FALSE,NA,"1258428523510992897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKSteckle",1300,TRUE,FALSE,NA,NA
"5235","@realDonaldTrump  this is the most tyrannical control measure I’ve see please stop this https://t.co/UaTCsESGgS",FALSE,0,"realDonaldTrump",2020-05-07 16:08:33,FALSE,NA,"1258428515046719488","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ob_servando",0,FALSE,FALSE,NA,NA
"5236","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 16:08:32,FALSE,NA,"1258428511531958272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlessedNDBen1",665,TRUE,FALSE,NA,NA
"5237","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:30,FALSE,NA,"1258428504871444486",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMJ0416",1300,TRUE,FALSE,NA,NA
"5238","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 16:08:28,FALSE,NA,"1258428496495497217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1950_brown",518,TRUE,FALSE,NA,NA
"5239","Breaking: Valet of @realDonaldTrump tests positive. https://t.co/LbWtqKHQdD https://t.co/5Pqx1LTXGx",FALSE,1,NA,2020-05-07 16:08:28,FALSE,NA,"1258428494305988608",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PRNews",3,FALSE,FALSE,NA,NA
"5240","RT @latimessports: @ArashMarkazi @danawhite White also spoke about serving as a member of a panel formed by @realDonaldTrump designed to he…",FALSE,0,NA,2020-05-07 16:08:26,FALSE,NA,"1258428489302044673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArashMarkazi",13,TRUE,FALSE,NA,NA
"5241","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:14,FALSE,NA,"1258428438274281480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jperil",1300,TRUE,FALSE,NA,NA
"5242","RT @CaslerNoel: Trump could have been spreading Covid-19 to everyone in that factory on Tuesday because he didn’t want to look bad in a cam…",FALSE,0,NA,2020-05-07 16:08:11,FALSE,NA,"1258428423476703234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emily_baker",462,TRUE,FALSE,NA,NA
"5243","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:09,FALSE,NA,"1258428416396800002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anime_Now90",1300,TRUE,FALSE,NA,NA
"5244","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 16:08:07,FALSE,NA,"1258428409069178880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RhiLezBReal",1128,TRUE,FALSE,NA,NA
"5245","But at least @realDonaldTrump was wearing safety goggles to prevent him from getting #Covid_19. #MAGA https://t.co/ytQj9ZkWfA",FALSE,0,NA,2020-05-07 16:08:07,FALSE,NA,"1258428407563444224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MojoAGP808",0,FALSE,FALSE,NA,NA
"5246","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:08:07,FALSE,NA,"1258428406384914432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","norplescu",1300,TRUE,FALSE,NA,NA
"5247","@PeterAlexander @Yamiche The irony.

When you don’t wear a mask, #COVID19 spreads

Now @realDonaldTrump could get… https://t.co/iphuzOklWN",FALSE,53,"PeterAlexander",2020-05-07 16:08:06,TRUE,"1258424817486901249","1258428404946239488","91386979","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mom22rs",6,FALSE,FALSE,NA,NA
"5248","@ArashMarkazi @danawhite White also spoke about serving as a member of a panel formed by @realDonaldTrump designed… https://t.co/Ym0N8hCAH8",FALSE,43,"latimessports",2020-05-07 16:08:06,TRUE,"1258428080286076929","1258428403348168710","10222282","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","latimessports",13,FALSE,FALSE,NA,NA
"5249","RT @JoJoFromJerz: @realDonaldTrump Did you have this photo op AFTER you knew you had been directly exposed to COVID-19?? 🤔",FALSE,0,NA,2020-05-07 16:08:02,FALSE,NA,"1258428384704634885",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RitaLop1963",5,TRUE,FALSE,NA,NA
"5250","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:07:58,FALSE,NA,"1258428369755975681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cookiepoppy",1300,TRUE,FALSE,NA,NA
"5251","@realDonaldTrump This is big news...best explanation of what happens in the critical ill and how to save them...as… https://t.co/T6OUAoHfDe",FALSE,0,"realDonaldTrump",2020-05-07 16:07:57,TRUE,NA,"1258428366920826880","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BarnMom52",0,FALSE,FALSE,NA,NA
"5252","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:07:56,FALSE,NA,"1258428360339755008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandshell64",1300,TRUE,FALSE,NA,NA
"5253","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:07:50,FALSE,NA,"1258428338223214593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeverPdx",1300,TRUE,FALSE,NA,NA
"5254","RT @CaslerNoel: While Trump was berating a nurse in the Oval Office yesterday who was telling the truth about the lack on PPE she experienc…",FALSE,0,NA,2020-05-07 16:07:49,FALSE,NA,"1258428332514971650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ACOOLDRYPLACE",1300,TRUE,FALSE,NA,NA
"5255","@realDonaldTrump We’re all concerned about the valet driver......nuff

https://t.co/2gBin3hyXN",FALSE,1,"realDonaldTrump",2020-05-07 16:07:48,FALSE,"1258134788294270977","1258428329960656897","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DanPastor6",1,FALSE,FALSE,NA,NA
"5256","@realDonaldTrump You should have been wearing a mask! Did your personal valet test positive for covid 19? Karma?",FALSE,0,"realDonaldTrump",2020-05-07 16:07:47,FALSE,NA,"1258428322544943104","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cb37b513419c411",0,FALSE,FALSE,NA,NA
"5257","RT @JujuJudge: @CaslerNoel @realDonaldTrump Trumps personal valet has tested positive for COVID-19.",FALSE,0,NA,2020-05-07 16:07:37,FALSE,NA,"1258428282619359233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargieG67027617",3,TRUE,FALSE,NA,NA
"5258","RT @KatTalesTV: @CaslerNoel @realDonaldTrump how does he NOT have COVID-19? serious question with his obesity, poor diet, probably diabetes…",FALSE,0,NA,2020-05-07 16:07:31,FALSE,NA,"1258428254790311937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Denawells15",5,TRUE,FALSE,NA,NA
